Date,AAPL,GLD,GOOGL,GS,JPM,KO,MSFT,NVDA,TLT,XOM
2025-01-30,236.0816650390625,258.04998779296875,199.94561767578125,629.4732666015625,261.5022277832031,61.78960418701172,411.01300048828125,124.60917663574219,83.3324966430664,104.99119567871094
2025-01-31,234.5017547607422,258.55999755859375,203.0811309814453,624.306396484375,260.5955505371094,61.23971939086914,411.08233642578125,120.03067016601562,82.78536987304688,102.3656997680664
2025-02-03,226.56248474121094,259.94000244140625,200.30393981933594,616.4781494140625,260.11785888671875,61.11430740356445,406.9820556640625,116.62178802490234,83.45941162109375,102.61482238769531
2025-02-04,231.3220977783203,262.5,205.43026733398438,618.2427978515625,261.21954345703125,60.45830154418945,408.4180908203125,118.61112976074219,83.71501922607422,105.36489868164062
2025-02-05,230.99417114257812,264.1300048828125,190.4495391845703,629.2295532226562,263.6470947265625,60.89242935180664,409.3293151855469,124.78910827636719,85.09716796875,105.28823852539062
2025-02-06,231.73939514160156,263.42999267578125,190.71829223632812,641.6785888671875,269.9548034667969,61.12395095825195,411.8350524902344,128.6378631591797,85.0593032836914,103.89883422851562
2025-02-07,226.18490600585938,263.8999938964844,184.48707580566406,639.4168701171875,268.88238525390625,61.587013244628906,405.8232116699219,129.7974395751953,84.51022338867188,104.33961486816406
2025-02-10,226.45346069335938,268.3699951171875,185.6118927001953,634.181884765625,264.2418212890625,62.2719612121582,408.2695617675781,133.5262451171875,84.25460815429688,106.33267974853516
2025-02-11,231.39735412597656,267.3900146484375,184.46719360351562,630.9744873046875,268.09271240234375,65.21432495117188,407.4970397949219,132.7565155029297,83.71501922607422,107.0034408569336
2025-02-12,235.625,267.6700134277344,182.7650604248047,632.6902465820312,268.5411682128906,66.28514862060547,405.1199951171875,131.0970458984375,82.5790023803711,103.7840576171875
2025-02-13,240.26052856445312,270.30999755859375,185.28341674804688,632.6416015625,269.3893127441406,67.04727172851562,406.6056213378906,135.2456817626953,83.95169067382812,104.53813934326172
2025-02-14,243.31439208984375,266.2900085449219,184.37757873535156,643.9500122070312,269.6525573730469,66.43950653076172,404.515869140625,138.80453491210938,84.3966293334961,104.64448547363281
2025-02-18,243.18507385253906,270.70001220703125,182.92428588867188,655.2974853515625,272.92828369140625,66.6131591796875,405.7142639160156,139.35435485839844,83.40261840820312,106.48137664794922
2025-02-19,243.5829620361328,270.8500061035156,184.41741943359375,651.3590698242188,272.245849609375,67.59715270996094,410.7950744628906,139.1844024658203,83.50674438476562,106.63606262207031
2025-02-20,244.53790283203125,270.989990234375,183.71067810058594,626.1196899414062,260.10809326171875,67.56820678710938,412.968505859375,140.06411743164062,83.81916046142578,108.27959442138672
2025-02-21,244.25938415527344,270.739990234375,178.83322143554688,609.8782958984375,257.6123352050781,68.83197784423828,405.108642578125,134.38595581054688,84.83209991455078,107.01311492919922
2025-02-24,245.80125427246094,272.2099914550781,178.4250946044922,610.40478515625,254.78501892089844,68.09880065917969,400.93060302734375,130.23733520507812,85.0782470703125,107.57383728027344
2025-02-25,245.74156188964844,268.6199951171875,174.61273193359375,599.4569702148438,250.94387817382812,68.967041015625,394.876953125,126.5885238647461,86.54558563232422,106.08499908447266
2025-02-26,239.09664916992188,269.0299987792969,171.93511962890625,602.2451782226562,252.29901123046875,68.3013916015625,396.6930847167969,131.23699951171875,87.05680847167969,105.82395935058594
2025-02-27,236.05276489257812,264.92999267578125,167.72457885742188,592.7206420898438,252.552490234375,68.36892700195312,389.5477600097656,120.11065673828125,86.44146728515625,106.49104309082031
2025-02-28,240.5688934326172,263.2699890136719,169.49636840820312,609.6597290039062,258.01202392578125,68.69691467285156,393.973876953125,124.87908172607422,87.50175476074219,107.63184356689453
2025-03-03,236.77891540527344,266.739990234375,166.241455078125,592.9754028320312,254.08309936523438,69.76774597167969,385.5384521484375,114.02263641357422,87.91010284423828,104.18043518066406
2025-03-04,234.68995666503906,269.05999755859375,170.13345336914062,569.3449096679688,243.9732208251953,67.7129135131836,385.65753173828125,115.95201110839844,86.8274917602539,103.96774291992188
2025-03-05,234.50096130371094,269.6199951171875,172.22377014160156,581.0328369140625,245.2211151123047,67.60679626464844,397.9732666015625,117.26158142089844,86.13421630859375,101.93750762939453
2025-03-06,234.09310913085938,268.25,171.55686950683594,556.1483154296875,240.3562774658203,67.973388671875,393.8746643066406,110.53378295898438,85.84933471679688,104.04508972167969
2025-03-07,237.81344604492188,268.3900146484375,173.05992126464844,548.3107299804688,236.203125,68.9091567993164,390.3218688964844,112.6530990600586,85.57393646240234,105.39857482910156
2025-03-10,226.2843475341797,266.0400085449219,165.2968292236328,520.8692016601562,226.39544677734375,68.92843627929688,377.2717590332031,106.94496154785156,86.46659851074219,108.08623504638672
2025-03-11,219.67926025390625,269.1600036621094,163.47314453125,520.6438598632812,223.39271545410156,68.53292083740234,377.5595397949219,108.72437286376953,85.84933471679688,105.53392791748047
2025-03-12,215.83956909179688,270.3299865722656,166.5325469970703,524.8369750976562,222.18380737304688,67.47174072265625,380.3581237792969,115.71273803710938,85.3365249633789,105.50492858886719
2025-03-13,208.5779266357422,275.1300048828125,162.1975860595703,514.158203125,219.54177856445312,67.16303253173828,375.892333984375,115.55277252197266,86.08674621582031,105.0602035522461
2025-03-14,212.36790466308594,275.239990234375,164.91815185546875,530.4212646484375,226.60992431640625,67.21163177490234,385.60791015625,121.6413345336914,85.63090515136719,108.18291473388672
2025-03-17,212.87521362304688,276.7300109863281,163.7222900390625,540.1497802734375,228.0625457763672,68.14458465576172,385.74688720703125,119.50183868408203,86.0582504272461,109.98113250732422
